customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,sales_id,order_id,product_id,price_per_unit,quantity,total_price,product_ID,product_type,product_name,size,colour,price,quantity,description,payment,order_date,delivery_date
109,Karoly Wadge,Polygender,72,78 Ruby WayApt. 351,614,North Chelseaport,Tasmania,Australia,108,23,238,106,2,212,108,Shirt,Denim,L,red,115,52,"A red coloured, L sized, Denim Shirt",12707,06/04/2021,29/04/2021
110,Giralda Trewin,Genderfluid,65,656 Abigail KnollApt. 083,8132,Bartolettifurt,Western Australia,Australia,109,23,809,117,3,351,109,Shirt,Denim,XL,red,115,63,"A red coloured, XL sized, Denim Shirt",15385,02/09/2021,06/09/2021
111,Eada Viccary,Female,52,72 George CourtApt. 482,1091,North Edwardshire,Northern Territory,Australia,110,24,8,96,1,96,110,Shirt,Denim,XS,orange,115,45,"A orange coloured, XS sized, Denim Shirt",34096,30/03/2021,14/04/2021
112,Hadlee Douthwaite,Female,42,19 Lola View RdApt. 937,9698,West Hamish,South Australia,Australia,111,24,852,113,2,226,111,Shirt,Denim,S,orange,115,69,"A orange coloured, S sized, Denim Shirt",46956,04/02/2021,17/02/2021
113,Hew Cardinal,Agender,57,29 David JunctionApt. 733,3303,North Ruby,South Australia,Australia,112,25,736,109,3,327,112,Shirt,Denim,M,orange,115,50,"A orange coloured, M sized, Denim Shirt",49592,19/03/2021,08/04/2021
114,Cecile Jayume,Bigender,30,14 James ParkwayApt. 286,9798,Williamsville,South Australia,Australia,113,25,593,100,2,200,113,Shirt,Denim,L,orange,115,45,"A orange coloured, L sized, Denim Shirt",49686,08/08/2021,02/09/2021
115,Adair Ruddoch,Genderfluid,28,629 Stephanie JunctionApt. 475,5137,East Savannah,Northern Territory,Australia,114,26,808,117,2,234,114,Shirt,Denim,XL,orange,115,67,"A orange coloured, XL sized, Denim Shirt",12685,11/04/2021,22/04/2021
116,Erik Osgar,Genderfluid,35,6022 Jonathan TrackSuite 607,8590,Zacharyborough,Northern Territory,Australia,115,26,154,91,3,273,115,Shirt,Denim,XS,yellow,115,54,"A yellow coloured, XS sized, Denim Shirt",15397,25/04/2021,20/05/2021
117,Alexei Hurburt,Female,75,0544 Zoe CourtSuite 153,2398,New Ellieland,Tasmania,Australia,116,26,453,107,1,107,116,Shirt,Denim,S,yellow,115,75,"A yellow coloured, S sized, Denim Shirt",58134,08/01/2021,23/01/2021
118,Meghan Simic,Male,57,164 Fisher RidgeSuite 516,9963,South Cameron,Australian Capital Territory,Australia,117,27,302,105,2,210,117,Shirt,Denim,M,yellow,115,67,"A yellow coloured, M sized, Denim Shirt",37950,20/02/2021,22/02/2021
119,Margeaux Getley,Polygender,65,6711 Jasper View RdApt. 199,8401,Eviemouth,Western Australia,Australia,118,27,823,117,1,117,118,Shirt,Denim,L,yellow,115,75,"A yellow coloured, L sized, Denim Shirt",19955,29/04/2021,06/05/2021
120,Didi Garton,Polygender,60,13 Ivy BoulevardSuite 234,3554,Carterbury,Queensland,Australia,119,27,360,94,1,94,119,Shirt,Denim,XL,yellow,115,74,"A yellow coloured, XL sized, Denim Shirt",53001,09/06/2021,14/06/2021
121,Nollie Yorath,Non-binary,26,1823 Hannah BoulevardSuite 778,9311,Violetport,Queensland,Australia,120,27,430,107,1,107,120,Shirt,Denim,XS,green,115,66,"A green coloured, XS sized, Denim Shirt",27436,21/04/2021,23/04/2021
122,Katey Dubbin,Non-binary,71,1443 Doherty View RdSuite 697,935,South Caleb,South Australia,Australia,121,27,1027,90,3,270,121,Shirt,Denim,S,green,115,49,"A green coloured, S sized, Denim Shirt",29226,13/04/2021,04/05/2021
123,Yardley Dreamer,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia,122,27,603,112,1,112,122,Shirt,Denim,M,green,115,66,"A green coloured, M sized, Denim Shirt",17133,04/03/2021,22/03/2021
124,Pate De Ambrosis,Non-binary,54,65 Eli AvenueApt. 473,4983,Donnellyfort,New South Wales,Australia,123,27,843,113,2,226,123,Shirt,Denim,L,green,115,71,"A green coloured, L sized, Denim Shirt",43888,06/07/2021,15/07/2021
125,Lesli Pitfield,Bigender,77,617 Scarlett BoulevardApt. 858,8870,Angelinaville,Tasmania,Australia,124,28,19,96,2,192,124,Shirt,Denim,XL,green,115,52,"A green coloured, XL sized, Denim Shirt",29600,22/10/2021,03/11/2021
126,Hashim Banes,Genderfluid,48,07 Johnson MallSuite 458,9110,West Jaydenfort,Tasmania,Australia,125,28,226,106,2,212,125,Shirt,Denim,XS,blue,115,76,"A blue coloured, XS sized, Denim Shirt",29536,31/01/2021,20/02/2021
127,Merl Gayforth,Genderfluid,30,769 Gibson TrailApt. 359,3708,South Adam,Western Australia,Australia,126,28,1158,99,1,99,126,Shirt,Denim,S,blue,115,47,"A blue coloured, S sized, Denim Shirt",43262,01/04/2021,11/04/2021
128,Daisy Camillo,Male,48,5310 Lewis TrailApt. 715,2240,Jacobsland,Northern Territory,Australia,127,28,730,119,1,119,127,Shirt,Denim,M,blue,115,58,"A blue coloured, M sized, Denim Shirt",17661,13/10/2021,09/11/2021
129,Beatrisa Winterscale,Non-binary,68,74 Ryan CircleSuite 426,1790,Port Harrychester,Western Australia,Australia,128,28,2,96,2,192,128,Shirt,Denim,L,blue,115,45,"A blue coloured, L sized, Denim Shirt",42185,24/05/2021,27/05/2021
130,Jeniece Dumbare,Non-binary,71,7602 Weber CourtSuite 409,6215,New Leahside,South Australia,Australia,129,28,761,109,2,218,129,Shirt,Denim,XL,blue,115,73,"A blue coloured, XL sized, Denim Shirt",12827,20/06/2021,15/07/2021
131,Stephanus Torbett,Female,33,74 Shields Estate DrSuite 112,3891,Port Annaborough,South Australia,Australia,130,28,684,113,3,339,130,Shirt,Denim,XS,indigo,115,79,"A indigo coloured, XS sized, Denim Shirt",52850,20/09/2021,24/09/2021
132,Christian Simko,Male,26,782 King Station StApt. 193,4352,Huelmouth,New South Wales,Australia,131,28,922,96,2,192,131,Shirt,Denim,S,indigo,115,69,"A indigo coloured, S sized, Denim Shirt",10396,17/04/2021,01/05/2021
133,Bette-ann Harteley,Bigender,49,051 O'conner Station StSuite 626,6661,Shieldsside,Tasmania,Australia,132,28,1053,93,2,186,132,Shirt,Denim,M,indigo,115,56,"A indigo coloured, M sized, Denim Shirt",43759,07/07/2021,17/07/2021
134,Raul Pockey,Male,64,178 Smitham GroveSuite 638,6036,South Hannah,Victoria,Australia,133,28,1259,112,3,336,133,Shirt,Denim,L,indigo,115,58,"A indigo coloured, L sized, Denim Shirt",39451,19/06/2021,01/07/2021
135,Mycah Rodie,Genderfluid,25,3087 Victoria DriveApt. 454,3184,Port Abigail,Western Australia,Australia,134,28,803,91,2,182,134,Shirt,Denim,XL,indigo,115,58,"A indigo coloured, XL sized, Denim Shirt",53723,15/05/2021,02/06/2021
136,Camala Bradbeer,Non-binary,38,7895 Ava HillApt. 172,1028,Sofiashire,Western Australia,Australia,135,29,633,93,1,93,135,Shirt,Denim,XS,violet,115,73,"A violet coloured, XS sized, Denim Shirt",35331,06/09/2021,08/09/2021
137,Fin Betjes,Non-binary,29,5267 Oscar WayApt. 415,5184,North Zaraview,Western Australia,Australia,136,29,907,94,3,282,136,Shirt,Denim,S,violet,115,54,"A violet coloured, S sized, Denim Shirt",58875,18/10/2021,20/10/2021
138,Lorna Srawley,Non-binary,62,961 Evie ParadeApt. 534,2238,Audreyberg,Australian Capital Territory,Australia,137,29,246,95,2,190,137,Shirt,Denim,M,violet,115,55,"A violet coloured, M sized, Denim Shirt",50666,05/02/2021,10/02/2021
139,Vida Matchitt,Male,73,69 Aiden ParkwaySuite 721,8569,Hudsonberg,Australian Capital Territory,Australia,138,29,762,109,3,327,138,Shirt,Denim,L,violet,115,78,"A violet coloured, L sized, Denim Shirt",11224,15/06/2021,28/06/2021
140,Frankie Wewell,Genderfluid,43,092 Jayden JunctionSuite 148,1058,Lukemouth,New South Wales,Australia,139,30,407,119,2,238,139,Shirt,Denim,XL,violet,115,73,"A violet coloured, XL sized, Denim Shirt",35025,08/04/2021,13/04/2021
141,Jewelle Gatiss,Non-binary,25,578 Connor GroveApt. 944,457,Lake Aidenhaven,Victoria,Australia,140,30,325,109,2,218,140,Shirt,Linen,XS,red,116,61,"A red coloured, XS sized, Linen Shirt",40203,26/08/2021,13/09/2021
142,Valerie D'Errico,Bigender,75,607 Parisian AvenueSuite 494,6043,Chelseaview,South Australia,Australia,141,30,2,96,1,96,141,Shirt,Linen,S,red,116,67,"A red coloured, S sized, Linen Shirt",53165,15/06/2021,12/07/2021
143,Hewitt Hanscome,Non-binary,80,87 Hahn Station StSuite 943,8254,New Ella,Victoria,Australia,142,30,411,119,2,238,142,Shirt,Linen,M,red,116,78,"A red coloured, M sized, Linen Shirt",37187,08/02/2021,11/02/2021
144,Elaina Agate,Male,60,596 Martin BoulevardApt. 367,5393,Richardshaven,South Australia,Australia,143,30,1167,99,1,99,143,Shirt,Linen,L,red,116,80,"A red coloured, L sized, Linen Shirt",15762,22/05/2021,28/05/2021
145,Mirabelle Bampkin,Genderqueer,43,2044 Johns DriveApt. 201,8332,Lake Madeline,Australian Capital Territory,Australia,144,30,462,118,3,354,144,Shirt,Linen,XL,red,116,47,"A red coloured, XL sized, Linen Shirt",26358,02/02/2021,10/02/2021
146,Lawry Mannooch,Agender,50,348 Johnston RoadSuite 155,6824,North Kayla,Western Australia,Australia,145,31,484,118,2,236,145,Shirt,Linen,XS,orange,116,70,"A orange coloured, XS sized, Linen Shirt",22750,30/08/2021,26/09/2021
147,Mahmud Pumfrett,Male,42,307 Declan Estate DrSuite 265,9361,Walkerhaven,Western Australia,Australia,146,31,1071,93,1,93,146,Shirt,Linen,S,orange,116,42,"A orange coloured, S sized, Linen Shirt",20690,28/09/2021,16/10/2021
148,Ikey Spohr,Polygender,53,338 Mckenzie PlaceSuite 622,6527,North Scarlettborough,Northern Territory,Australia,147,31,1245,112,1,112,147,Shirt,Linen,M,orange,116,42,"A orange coloured, M sized, Linen Shirt",14073,14/01/2021,24/01/2021
149,Marven Argontt,Non-binary,25,5831 Lilly AvenueSuite 322,4101,Port Christopherland,New South Wales,Australia,148,32,1096,115,3,345,148,Shirt,Linen,L,orange,116,73,"A orange coloured, L sized, Linen Shirt",31490,03/03/2021,14/03/2021
150,Biddy Devanney,Male,26,42 Michael RoadApt. 405,3137,Harryburgh,Tasmania,Australia,149,32,323,109,1,109,149,Shirt,Linen,XL,orange,116,59,"A orange coloured, XL sized, Linen Shirt",34428,22/06/2021,27/06/2021
151,Lucie Lyenyng,Non-binary,25,5737 Kulas TrailApt. 133,8763,New Sebastianfurt,Western Australia,Australia,150,32,22,96,3,288,150,Shirt,Linen,XS,yellow,116,55,"A yellow coloured, XS sized, Linen Shirt",24626,08/08/2021,01/09/2021
152,Panchito Wybern,Female,79,03 Glover TrackApt. 881,7845,Christianport,Australian Capital Territory,Australia,151,33,486,118,2,236,151,Shirt,Linen,S,yellow,116,60,"A yellow coloured, S sized, Linen Shirt",24866,09/03/2021,12/03/2021
153,Jeramey Kopacek,Agender,73,4874 Corkery PlazaApt. 487,8473,Jadestad,Northern Territory,Australia,152,33,1173,99,3,297,152,Shirt,Linen,M,yellow,116,59,"A yellow coloured, M sized, Linen Shirt",49677,21/10/2021,17/11/2021
154,Ricky Fraser,Agender,68,872 Mitchell SquareSuite 216,3751,East Angelinashire,Victoria,Australia,153,33,322,109,3,327,153,Shirt,Linen,L,yellow,116,72,"A yellow coloured, L sized, Linen Shirt",49994,17/10/2021,07/11/2021
155,Myrle Kelby,Male,80,85 Charles MallSuite 424,7841,Port Sophia,New South Wales,Australia,154,33,955,97,3,291,154,Shirt,Linen,XL,yellow,116,54,"A yellow coloured, XL sized, Linen Shirt",11166,30/06/2021,18/07/2021
156,Cosmo Leys,Female,24,012 Eli RidgeSuite 727,7891,Kaiberg,Western Australia,Australia,155,33,511,102,2,204,155,Shirt,Linen,XS,green,116,49,"A green coloured, XS sized, Linen Shirt",37878,10/07/2021,29/07/2021
157,Miguelita Rasp,Female,70,134 Madeline KnollSuite 253,4103,Siennaside,Queensland,Australia,156,34,817,117,2,234,156,Shirt,Linen,S,green,116,58,"A green coloured, S sized, Linen Shirt",17955,07/04/2021,17/04/2021
158,Ann-marie Sinden,Genderqueer,33,017 Doherty DriveSuite 350,58,Johnschester,New South Wales,Australia,157,34,555,98,1,98,157,Shirt,Linen,M,green,116,42,"A green coloured, M sized, Linen Shirt",14010,13/07/2021,04/08/2021
159,Marga Longhurst,Bigender,73,497 Gibson TerraceApt. 184,482,Bellaburgh,South Australia,Australia,158,34,775,91,3,273,158,Shirt,Linen,L,green,116,72,"A green coloured, L sized, Linen Shirt",12449,05/09/2021,13/09/2021
160,Christi Reston,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,159,34,62,104,1,104,159,Shirt,Linen,XL,green,116,51,"A green coloured, XL sized, Linen Shirt",41442,31/07/2021,06/08/2021
161,Katalin Tellesson,Agender,29,286 Chase IslandSuite 443,365,Port Jade,Western Australia,Australia,160,35,991,106,2,212,160,Shirt,Linen,XS,blue,116,53,"A blue coloured, XS sized, Linen Shirt",45840,22/03/2021,11/04/2021
162,Ignacius Gardiner,Polygender,33,914 Nathan CircuitSuite 102,1797,Schroedermouth,South Australia,Australia,161,35,527,98,1,98,161,Shirt,Linen,S,blue,116,77,"A blue coloured, S sized, Linen Shirt",20238,25/04/2021,05/05/2021
163,Harrietta Burchatt,Genderfluid,20,8125 Durgan BoulevardSuite 068,9458,Port Elliechester,Australian Capital Territory,Australia,162,35,1257,112,2,224,162,Shirt,Linen,M,blue,116,58,"A blue coloured, M sized, Linen Shirt",11473,12/06/2021,17/06/2021
164,Lyda Schneidau,Non-binary,54,8212 Anderson View RdSuite 748,8504,Quinnborough,Western Australia,Australia,163,35,1043,90,1,90,163,Shirt,Linen,L,blue,116,70,"A blue coloured, L sized, Linen Shirt",26249,21/05/2021,03/06/2021
165,Beau Schwandermann,Male,21,60 Isabella ManorApt. 196,7259,Port Angus,Victoria,Australia,164,35,549,98,1,98,164,Shirt,Linen,XL,blue,116,47,"A blue coloured, XL sized, Linen Shirt",28345,23/06/2021,20/07/2021
166,Stesha Lusted,Agender,67,011 Braun RunApt. 234,8983,West Skyeview,Queensland,Australia,165,35,302,105,1,105,165,Shirt,Linen,XS,indigo,116,70,"A indigo coloured, XS sized, Linen Shirt",11914,11/07/2021,14/07/2021
167,Alayne Ipplett,Agender,34,1952 Collins StreetSuite 930,6902,Ellieshire,Australian Capital Territory,Australia,166,35,671,113,3,339,166,Shirt,Linen,S,indigo,116,72,"A indigo coloured, S sized, Linen Shirt",44269,26/06/2021,18/07/2021
168,Gwenore Samudio,Non-binary,27,2781 Berge MallSuite 452,1975,North Leoburgh,Western Australia,Australia,167,36,675,113,1,113,167,Shirt,Linen,M,indigo,116,72,"A indigo coloured, M sized, Linen Shirt",51244,10/01/2021,27/01/2021
169,Wald Kaine,Female,72,5135 Leah RoadSuite 306,7210,South Georgia,Western Australia,Australia,168,36,636,93,3,279,168,Shirt,Linen,L,indigo,116,75,"A indigo coloured, L sized, Linen Shirt",22089,09/03/2021,12/03/2021
170,Melania Murton,Genderfluid,57,56 Patel Estate DrSuite 629,7133,Dietrichtown,Victoria,Australia,169,36,37,104,2,208,169,Shirt,Linen,XL,indigo,116,66,"A indigo coloured, XL sized, Linen Shirt",28597,17/08/2021,03/09/2021
171,Mariellen Medendorp,Agender,80,16 Boyer WaySuite 018,6226,South Gabriel,Western Australia,Australia,170,36,831,117,2,234,170,Shirt,Linen,XS,violet,116,56,"A violet coloured, XS sized, Linen Shirt",19467,14/09/2021,16/09/2021
172,Gennifer Sharpus,Male,73,81 Kai TerraceApt. 704,5996,East Scarlett,Northern Territory,Australia,171,36,737,109,2,218,171,Shirt,Linen,S,violet,116,44,"A violet coloured, S sized, Linen Shirt",47514,05/01/2021,27/01/2021
173,Mychal Mynett,Non-binary,78,5133 Mann MallApt. 757,5630,Port Maxville,South Australia,Australia,172,36,203,98,1,98,172,Shirt,Linen,M,violet,116,44,"A violet coloured, M sized, Linen Shirt",30001,06/06/2021,01/07/2021
174,Iona Middlewick,Male,68,827 Berge PlaceSuite 589,7668,New Jonathanchester,Western Australia,Australia,173,37,809,117,3,351,173,Shirt,Linen,L,violet,116,70,"A violet coloured, L sized, Linen Shirt",46769,22/02/2021,17/03/2021
175,Patrica Penny,Non-binary,80,57 David MallSuite 596,3129,Haneton,South Australia,Australia,174,37,995,106,3,318,174,Shirt,Linen,XL,violet,116,73,"A violet coloured, XL sized, Linen Shirt",57197,22/03/2021,16/04/2021
176,Curtis McCarroll,Male,45,4036 Thompson StreetApt. 565,2548,Lake Johnchester,New South Wales,Australia,175,37,605,112,3,336,175,Shirt,Camp Collared,XS,red,112,77,"A red coloured, XS sized, Camp Collared Shirt",28185,26/09/2021,04/10/2021
177,Wake Guard,Genderfluid,25,230 Savannah RunApt. 982,3673,Conroybury,Victoria,Australia,176,37,608,112,2,224,176,Shirt,Camp Collared,S,red,112,67,"A red coloured, S sized, Camp Collared Shirt",11314,20/08/2021,01/09/2021
178,Gunner Murdie,Agender,51,7504 Phoebe RoadApt. 552,6282,Lewiston,Australian Capital Territory,Australia,177,37,645,93,2,186,177,Shirt,Camp Collared,M,red,112,64,"A red coloured, M sized, Camp Collared Shirt",31542,02/02/2021,08/02/2021
179,Leeann Gowdie,Agender,52,8183 Alexis JunctionApt. 634,3399,Callumborough,Queensland,Australia,178,38,1015,90,2,180,178,Shirt,Camp Collared,L,red,112,52,"A red coloured, L sized, Camp Collared Shirt",52081,10/06/2021,27/06/2021
180,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,179,38,503,102,1,102,179,Shirt,Camp Collared,XL,red,112,79,"A red coloured, XL sized, Camp Collared Shirt",14617,29/05/2021,22/06/2021
181,Puff Newbury,Polygender,27,35 Fahey CircuitSuite 014,1017,Port Joshuaside,Northern Territory,Australia,180,38,138,92,2,184,180,Shirt,Camp Collared,XS,orange,112,52,"A orange coloured, XS sized, Camp Collared Shirt",23142,29/01/2021,13/02/2021
182,Ricardo James,Male,80,32 Thomas CrestSuite 753,2147,Archiefurt,Queensland,Australia,181,39,621,112,2,224,181,Shirt,Camp Collared,S,orange,112,62,"A orange coloured, S sized, Camp Collared Shirt",33720,22/02/2021,04/03/2021
183,Martin O'Mailey,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,182,39,338,109,2,218,182,Shirt,Camp Collared,M,orange,112,65,"A orange coloured, M sized, Camp Collared Shirt",51587,06/10/2021,12/10/2021
184,Holden Whybrow,Bigender,43,2465 Hugo RoadApt. 066,8107,West Joelfurt,Queensland,Australia,183,39,148,91,3,273,183,Shirt,Camp Collared,L,orange,112,63,"A orange coloured, L sized, Camp Collared Shirt",48997,15/09/2021,29/09/2021
185,Darrelle Padson,Polygender,67,22 Aaron LoopApt. 324,4337,Violetborough,Victoria,Australia,184,39,631,93,3,279,184,Shirt,Camp Collared,XL,orange,112,48,"A orange coloured, XL sized, Camp Collared Shirt",46608,06/04/2021,20/04/2021
186,Neill Steptoe,Non-binary,63,46 Alex MewsApt. 096,5963,Port Mia,Western Australia,Australia,185,39,916,96,1,96,185,Shirt,Camp Collared,XS,yellow,112,55,"A yellow coloured, XS sized, Camp Collared Shirt",24061,26/09/2021,14/10/2021
187,Trenton Lydiard,Genderfluid,70,30 Williamson SummitApt. 594,1007,West Isabelton,Queensland,Australia,186,39,317,109,2,218,186,Shirt,Camp Collared,S,yellow,112,66,"A yellow coloured, S sized, Camp Collared Shirt",15167,10/01/2021,19/01/2021
188,Poul Rossi,Agender,23,2025 Stewart MewsApt. 137,5769,Nataliemouth,Victoria,Australia,187,39,49,104,1,104,187,Shirt,Camp Collared,M,yellow,112,49,"A yellow coloured, M sized, Camp Collared Shirt",41180,10/04/2021,22/04/2021
189,Deedee Pashe,Bigender,28,96 Bartoletti StreetApt. 671,3678,Lake Abigailhaven,Western Australia,Australia,188,39,1030,90,2,180,188,Shirt,Camp Collared,L,yellow,112,71,"A yellow coloured, L sized, Camp Collared Shirt",41543,17/07/2021,08/08/2021
190,Jewel Dericut,Agender,58,63 Rohan PlazaApt. 943,5518,Lake Charlottefort,Australian Capital Territory,Australia,189,39,892,94,3,282,189,Shirt,Camp Collared,XL,yellow,112,44,"A yellow coloured, XL sized, Camp Collared Shirt",28420,01/02/2021,17/02/2021
191,Isis Doel,Agender,76,540 Schmitt ParkwaySuite 102,5036,Grimesstad,Northern Territory,Australia,190,39,20,96,2,192,190,Shirt,Camp Collared,XS,green,112,66,"A green coloured, XS sized, Camp Collared Shirt",31002,22/01/2021,15/02/2021
192,Tommy Ebunoluwa,Female,63,56 Wolf TerraceSuite 373,4239,East Mason,Tasmania,Australia,191,40,333,109,2,218,191,Shirt,Camp Collared,S,green,112,60,"A green coloured, S sized, Camp Collared Shirt",30614,06/02/2021,19/02/2021
193,Harland Hawkeridge,Polygender,77,09 Patel MallApt. 231,8063,New Samuel,Western Australia,Australia,192,40,650,93,1,93,192,Shirt,Camp Collared,M,green,112,41,"A green coloured, M sized, Camp Collared Shirt",54256,06/06/2021,07/06/2021
194,Brennen Breward,Male,61,39 Amelia Estate DrApt. 608,6849,Fayhaven,New South Wales,Australia,193,40,479,118,3,354,193,Shirt,Camp Collared,L,green,112,80,"A green coloured, L sized, Camp Collared Shirt",21994,23/10/2021,03/11/2021
195,Tobye De Caville,Genderfluid,72,987 Charlotte MewsApt. 591,6036,West Baileyville,New South Wales,Australia,194,40,688,113,3,339,194,Shirt,Camp Collared,XL,green,112,61,"A green coloured, XL sized, Camp Collared Shirt",41725,13/04/2021,17/04/2021
196,Erroll Michelle,Genderqueer,25,694 Isabella WaySuite 054,4911,New Ava,South Australia,Australia,195,41,1012,106,1,106,195,Shirt,Camp Collared,XS,blue,112,47,"A blue coloured, XS sized, Camp Collared Shirt",48990,22/10/2021,16/11/2021
197,Dorris Simonsson,Non-binary,67,53 Finn PlaceApt. 635,3255,Jessebury,Western Australia,Australia,196,41,730,119,1,119,196,Shirt,Camp Collared,S,blue,112,75,"A blue coloured, S sized, Camp Collared Shirt",23619,30/04/2021,01/05/2021
198,Yevette Weekes,Genderqueer,66,6369 Patrick HillApt. 508,386,Gardenchester,Victoria,Australia,197,41,579,100,3,300,197,Shirt,Camp Collared,M,blue,112,65,"A blue coloured, M sized, Camp Collared Shirt",29627,31/08/2021,13/09/2021
199,Clayson Mealing,Genderqueer,65,94 Hannah LoopSuite 177,6219,Lake Declanland,South Australia,Australia,198,42,866,113,1,113,198,Shirt,Camp Collared,L,blue,112,56,"A blue coloured, L sized, Camp Collared Shirt",58054,17/05/2021,18/05/2021
